,,Exchange WBR - CPU,,,,,,,,,,,,,,,,,,,,,,
,31.0,Reason 1 -check order status tracking,-1,0.007781033687993792,0.007924112797681428,0.0065169661637523996,0.006312069831314391,0.004024981766862026,0.006167004319414208,,21,0.007396413957116031,0.0053298764100964445,0.006508209221391046,0.002606999439022577,,4,0.006401877585843579,0.005973532408384957,0.006364185058692851,0.004449560310254205,,0.006401877585843579,0.004857113498403017
,32.0,Reason 2 -request for early delivery,-1,0.0020498459106132187,0.002137211112723731,0.004824120346841032,0.002734249305359043,0.00374616876441158,0.0031331043922801847,,8,0.0030549701334401567,0.0022403519701964312,0.003245038469574668,0.0016424028819166001,,8,0.0029926054659057924,0.0022263158617611477,0.0017241468139606224,0.0016563601055070325,,0.0029926054659057924,0.001494761862123469
,33.0,Reason 3 -reschedule delivery,-,,0.0019472791886800938,0.0012089066240148587,,,0.0003963620716347472,,0,0.0016522710826422109,0.0016640317463351728,0.0015136358324917068,0.0007410603604439145,,5,0.001569834283458834,0.0010246341045403225,0.0011597999669198673,0.0007616379655766133,,0.001569834283458834,0.00068535000609753
,34.0,PDD - CPU,75,0.08765892171304324,0.08011009128228072,0.08711110750151174,0.0669551743066218,0.0660649505011874,0.06177932136895875,,137,0.08484670552605938,0.07116618579300941,0.0753809958985424,0.03588080250285982,,325,0.07605206912219595,0.04358637965599238,0.05222510896353159,0.05583197987487302,,0.07605206912219595,0.05735693055705959
,35.0,Reason 1 -check order status tracking,44,0.030518381372126577,0.02609878074811461,0.028135844401116303,0.026189484039933285,0.021775682126540023,0.02406318115192888,,2,0.028147836932196583,0.027989420488186992,0.02801209742015446,0.010682592532977677,,140,0.0280333047132873,0.014043375519897688,0.02022300292369129,0.02225099548347788,,0.0280333047132873,0.021778090770455172
,36.0,Reason 2 -request for early delivery,-1,0.005800099993990618,0.0058761170590578005,0.009268457906776939,0.003789060027306214,0.004715133663961113,0.005164516987751023,,26,0.007042136392318965,0.004482670975798978,0.0056627676197052975,0.0028421602666536356,,23,0.005635389958573812,0.003296930126809679,0.0036133094492218016,0.004274098814648195,,0.005635389958573812,0.004597449340916487
,37.0,Reason 3 -reschedule delivery,-,,0.004096637063560315,0.005179768433881779,,,0.00437651646835717,,9,0.004574139381960963,0.0036668710935885336,0.0035631289976587673,0.0014826403223327364,,24,0.0037553935813101746,0.0013301248981002912,0.0011897344008103762,0.0013722701179064017,,0.0037553935813101746,0.0016640042364297022
,38.0,Post-PDD CPU,252,0.08181103279803575,0.0565977640922844,0.01426233275966031,0.02992149403159576,0.04344763707063677,0.04862966381360567,,-92,0.05031727971756095,0.05947407535143388,0.062294097352981456,0.04304721594136187,,78,0.06040533149076893,0.05263264800513279,0.052666505749612506,0.05298825289494211,,0.06040533149076893,0.041926624337086715
,39.0,Reason 1 -check order status tracking,-13,0.012085905948639591,0.01335364207786147,0.0020066888297013523,0.00927055622854607,0.01212667776286001,0.01149711083485248,,-53,0.009223849050694854,0.014523892124785907,0.016407162924812237,0.005161405088978831,,63,0.014947166430242728,0.008688484416422011,0.016115296813044373,0.015476599498881501,,0.014947166430242728,0.01388671773665176
,40.0,Reason 2 -late shipment,52,0.010686755928522983,0.005443927302614052,0.010492263658280213,0.00732578336007313,0.00644047259907478,0.011552928809476688,,-11,0.0088360299429228,0.00991613067249299,0.009034234461368945,0.00458691846206096,,32,0.009256882595258184,0.006010688159833429,0.011018970374862658,0.01036729622950844,,0.009256882595258184,0.009786183122499993
,41.0,Reason 3 -check refund status,16,0.008832920809700497,0.0072335536316811356,0.004623781960150719,0.004859429135696943,0.007221765122416537,0.006723591398234442,,-8,0.006847904475041478,0.00761363718924043,0.007723174519772965,0.006003625050701643,,3,0.007589316051325888,0.007254284776508574,0.004040822484998786,0.006119652656981353,,0.007589316051325888,0.00538214263647368
,,,,,,,,,,,,,,,,,,,,,,,,
,,CPU (TV),,,,,,,,,,,,,,,,,,,,,,
,1.0,Contacts per unit (CPU),315,0.1317168635830357,0.1002250189067111,0.04762695327564398,0.2466363668832829,0.12940065019760882,0.19160538955913092,,-675,0.0959522908319213,0.16345578946701295,0.0903095622467271,0.03720969998035212,,212,0.106856473573255,0.08565471490732057,0.07268206095019947,0.04760065888202969,,0.106856473573255,0.13209895643089553
,2.0,Pre-PDD CPU,-125,0.0029890339044280137,0.01544881803157816,0.0015866059272568872,0.09313389092833432,0.017276135753954938,-0.0005522442031474784,,-92,0.0060723182809857765,0.015268733655203426,0.02761889350181662,0.009040703636771251,,11,0.02218459704119921,0.021057941162154356,0.020715331181714175,0.01827989258731154,,0.02218459704119921,0.01705495986641124
,3.0,Reason 1 -check order status tracking,-,0.0015580123827885544,,,0.00879501658889512,0.012453948602040556,0.0005601138335903956,,-54,-0.0025737024726072005,0.00283927857551808,0.0038039112939803176,0.001943957830314575,,-14,0.0027564033668925104,0.004153494207338971,0.0030208257063554338,0.003295407824758914,,0.0027564033668925104,0.005870510015375387
,4.0,Reason 2 -request for early delivery,-,,,,0.003985747448887146,,,,-,,-0.00019101815949196157,-0.0003425097098891536,,,-6,-0.0003902183685932006,0.0002042400381445677,-9.802917050840375e-06,0.00011946492914729204,,-0.0003902183685932006,0.0018021065563888583
,5.0,Reason 3 -reschedule delivery,-,,0.0023717610519939088,,,0.0030123059097235693,0.00253716553226711,,-4,0.0004405386759908891,0.000850506948957575,0.0017739674062357553,0.000450368725699136,,14,0.0013978351519103622,9.263955889165154e-06,0.00013585484643035726,0.0006889429895733086,,0.0013978351519103622,0.00101967316356773
,6.0,PDD - CPU,210,0.0508482407714471,0.029835186085843172,0.002419605397641425,0.016762522646122754,0.03643032954411115,0.06556591853608693,,-278,0.02942830394303491,0.05727785449151474,0.037951175077042903,0.022715071670657335,,142,0.04096968095112679,0.026745635008222447,0.025120856061870596,0.019969346944170463,,0.04096968095112679,0.05317093369750707
,7.0,Reason 1 -check order status tracking,1,0.006673261887349914,0.006555312136014884,0.004115136981857205,0.011289487091486201,0.016292316464550868,0.011640967856412202,,-109,0.005856080585559911,0.016790652554907453,0.007642841978179759,0.003702462778161813,,49,0.009383122961754104,0.004523451639461827,0.006081817765305131,0.005659488182377502,,0.009383122961754104,0.018968018587379218
,8.0,Reason 2 -invalid scan   delivery attempted  customer reject,36,0.0065052699096918255,0.0028782920611724284,,,0.007885858111051676,0.013478839357332278,,-30,0.001699979947396348,0.004690543181307705,0.0026188709121371645,0.0014183756035642903,,7,0.0029271518248077397,0.002187045196318967,0.0030206563501805946,0.001330564503176514,,0.0029271518248077397,0.005461556992067089
,9.0,Reason 3 -request for early delivery,-,,,,,0.0004397300420037713,,,-,,0.0017705315318684493,-0.00039569061747922593,,,0,-2.8537909556449067e-05,-3.0381166052621475e-05,-5.6298084932530446e-05,6.826087971866678e-05,,-2.8537909556449067e-05,0.0035943862337460704
,10.0,Post-PDD CPU,229,0.07787958890716068,0.05494101478928981,0.04362074195074567,0.1367399533088258,0.07569418489954294,0.12659171522619136,,-305,0.060451668607900494,0.09090920132029473,0.02473949366786779,0.005453924672923355,,59,0.04370219558092864,0.03785113873694382,0.02684587370661494,0.009351419350547716,,0.04370219558092864,0.06187306286697716
,11.0,Reason 1 -check order status tracking,36,0.008163719437033097,0.0045293036857678645,0.004616343199154834,0.024851225220577734,0.006989984048560043,0.02457062607744062,,-143,0.005917026923704985,0.02026169869381801,0.0016633143140411671,-0.0002256483272559148,,28,0.006271139628890105,0.003456185240922149,0.00439354196691291,0.002751024590947404,,0.006271139628890105,0.015127835795591762
,12.0,Reason 2 -check refund status,203,0.026645379076308793,0.006344290351815071,0.01916563060463511,0.016189699830423208,0.021943383898532582,0.019776131814599977,,24,0.017849245057131882,0.015468244796566845,0.009772645384387123,0.003657995175781285,,38,0.012079358473763117,0.008259079300087858,0.005599602602692316,0.005934588187527571,,0.012079358473763117,0.009777684160632124
,13.0,Reason 3 -late shipment,-11,-0.002045441969885543,-0.0009850676043896634,0.004321819647902752,,-0.0013207140977484124,0.0031198515865694006,,-9,0.00024143811361787212,0.0011497084183467485,0.00022804966232931653,-0.00034148264471601934,,3,0.0004215902409522858,8.754263628265625e-05,0.0011828485385965868,0.0013396890942526146,,0.0004215902409522858,0.00928997939511592
,,,,,,,,,,,,,,,,,,,,,,,,
,,CPU (AC),,,,,,,,,,,,,,,,,,,,,,
,1.0,Contacts per unit (CPU),-351,0.04321412672605218,0.07828936931720623,0.05410377208822495,0.06453930363555341,0.027973311576737547,0.093513885375757,,234,0.05987055174844258,0.03648175387105845,0.1010147017071781,-0.04472257190990425,,420,0.06733949358386038,0.02535086752339577,0.04616095329314454,0.04489760256922254,,0.06733949358386038,0.048115154448508085
,2.0,Pre-PDD CPU,36,0.0693389219161063,0.06574482357072389,0.05503971237489428,0.06805372488502492,0.0840534174319163,0.04852552530708309,,5,0.06410698859193881,0.0635598414353531,0.07927142921829865,0.03778783627124027,,74,0.06826633843301563,0.06090496911677941,0.06976007757252325,0.07310878686074943,,0.06826633843301563,0.06944540129827391
,3.0,Reason 1 -check order status tracking,74,0.018373193822790936,0.010999527841918069,0.01402440694791102,0.020327103701480862,0.017179847033074066,0.007080397190216668,,-11,0.013978959998598904,0.01510349600151609,0.013506494663545318,0.0035307818537928114,,43,0.014132029311199648,0.009798708218910204,0.015252627990060486,0.012958059242375287,,0.014132029311199648,0.01285281374962225
,4.0,Reason 2 -request for early delivery,7,0.0007793736139815046,7.5113860951046e-05,0.0012428016730378572,-0.00021375244954282776,,0.00514590509437641,,1,0.0006006372281872597,0.0004605412525625805,0.0006234498546014344,0.0050791382139643215,,-5,0.0005737163258670076,0.0010311130117139045,0.00028531974999034497,7.491046299917548e-05,,0.0005737163258670076,5.3254710429171466e-05
,5.0,Reason 3 -reschedule delivery,10,0.0019139083044884824,0.0009116951447121419,0.002072935497386405,0.005325908547369953,0.0018085303048374838,0.0018421891489565831,,-16,0.0015255463033906121,0.0031448557309608567,0.006923175586430021,,,29,0.0033553833724415507,0.0004615396243285797,0.0020739145839199103,0.0020522601519824797,,0.0033553833724415507,0.0033771819278834367
,6.0,PDD - CPU,51,0.03864553386014707,0.03358896021404845,0.023541494890635367,0.012991767855007531,0.007212967136452163,0.02169033819528906,,170,0.03220926972967372,0.015206698683648046,0.03466666707908098,0.02081392188608332,,-18,0.028889111208052626,0.03066013634687765,0.01911835833517529,0.012408683827244138,,0.028889111208052626,0.009602594933980153
,7.0,Reason 1 -check order status tracking,-8,0.004753612759946367,0.005589704168431954,0.00564392952696254,0.003970220251751621,0.0021625805559998554,0.0075320081331761175,,13,0.005332051833631531,0.004076759698284402,0.005093462264651161,0.0036498861891906204,,0,0.004957404099721407,0.004924073740508684,0.0031690064473055505,0.0024973816497609767,,0.004957404099721407,0.0016802430908185195
,8.0,Reason 2 -invalid scan   delivery attempted  customer reject,-3,0.004993253786044097,0.0052922630610511045,0.001814620273214689,0.002739012344218169,0.008099590272888188,0.006610803056749638,,-9,0.0042287536225363125,0.005160950018863462,0.008934924773978323,,,45,0.005780599105204775,0.0012476266744112633,0.00323687714859965,0.0005772397565397866,,0.005780599105204775,0.000719023375300437
,9.0,Reason 3 -request for early delivery,16,0.0012516324796351527,-0.0003107903367489741,0.0016570688973838099,,,,,-,0.0006837048833185876,,0.0005510245733499256,,,-,0.00029646330649589687,,-0.00012318533277556496,5.160682974331663e-05,,0.00029646330649589687,
,10.0,Post-PDD CPU,-437,-0.06477032905020152,-0.021044414467566303,-0.02447743517730469,-0.016506189104479,-0.06329307299163091,0.02329802187338484,,58,-0.03644570657317012,-0.04228478624794285,-0.012923394590201712,-0.1033243300672278,,364,-0.029815956057207632,-0.06621423794026143,-0.04271748261455395,-0.04061986811877069,,-0.029815956057207632,-0.030932841783745904
,11.0,Reason 1 -check order status tracking,34,0.00962534855058935,0.006225920199713008,0.004514803439955347,0.012921584593569128,0.00069246694013565,0.008440723507602417,,12,0.0066894255765532935,0.0054571530734447305,0.005277485632186801,-0.00013656028267428587,,61,0.006038827473179862,-2.5745652641108452e-05,0.0038586901353967334,0.002146172785074417,,0.006038827473179862,0.000702762414975782
,12.0,Reason 2 -check refund status,68,0.00602316614081037,-0.0007640988199109616,0.0033419830187632798,0.004107568359806582,-0.0027566337560321758,0.014642425227701077,,-29,0.0023251946607493624,0.005225529059607912,0.0017376412637485836,-0.023557173842041198,,-53,0.002996199691899083,0.008282038652384423,0.00026506638460943414,0.0026240372547460603,,0.002996199691899083,0.0008650917861450511
,13.0,Reason 3 -late shipment,26,0.0021179883167395013,-0.0004561841582712287,0.008033253254274859,0.0017863476530424341,0.0010988870827403994,0.00042837354659709583,,27,0.002541768342174848,-0.00011809220737525562,0.00417586551558358,-0.0037239947594092417,,59,0.002375305240406549,-0.0035361157803216244,0.0012055483708415114,0.0001364558565631912,,0.002375305240406549,0.0006834836156674139
,,,,,,,,,,,,,,,,,,,,,,,,
,,CPU (Refrigerator),,,,,,,,,,,,,,,,,,,,,,
,1.0,Contacts per unit (CPU),-1807,0.20873757974632723,0.3894416939267737,0.23065330284138882,0.18840893353324223,0.09655317563352822,0.07339273618476105,,1516,0.2776322655150601,0.12602774284914137,0.10565430178922147,0.06529370809865831,,-23,0.13763737823225736,0.13992744374840757,0.08174084299045717,0.07680899535326866,,0.13763737823225736,0.07891704225933492
,2.0,Pre-PDD CPU,-98,0.052789946433496694,0.0625596530614378,0.06530125767611036,0.05023924955594341,0.04962470311890839,0.041499675602138957,,55,0.05917761194212435,0.053652018637657534,0.07063064590900812,0.028563439808548377,,110,0.06521707900944326,0.05419006705676223,0.04669229808730653,0.04441260648886936,,0.06521707900944326,0.0441960156134508
,3.0,Reason 1 -check order status tracking,-99,0.0038085430675964113,0.013732379136166612,0.010484934487440596,0.009587013350196955,0.01435463663324979,0.006898186894602531,,-10,0.009007430480890914,0.010001183752231182,0.012158614700237273,0.0037720739284620914,,13,0.011113482698182974,0.009766577571501733,0.010036591992763405,0.007273556485082332,,0.011113482698182974,0.005590777836817396
,4.0,Reason 2 -request for early delivery,7,0.0008313316197370039,0.00013487146258870048,0.0026520733639108286,0.0006823246142138159,-0.00013227509050403792,,,5,0.001098456108158272,0.0005657980306603738,0.0004468888661304602,0.0004967241530961621,,5,0.0005885910726488754,7.307360734030343e-05,9.436825333863149e-05,0.00012052312762087094,,0.0005885910726488754,9.050122613946717e-05
,5.0,Reason 3 -reschedule delivery,-9,0.0010794146147753442,0.00198784057518587,0.004401724261641802,,0.0019448874825953773,0.004776294487281508,,10,0.0022813844596304735,0.0012961623282720283,0.0017566542603326307,0.0003293774989619113,,10,0.0019163144488479281,0.0008677480337050963,0.0010521226318725473,0.0009815304583434673,,0.0019163144488479281,0.0012090186610662019
,6.0,PDD - CPU,-143,-0.001996697616288262,0.012299804212262164,0.0018734869466108042,0.030079910744243446,0.03565168125870231,0.0069632614489579525,,-156,0.004292863638319391,0.019929584455852488,0.0213172920800625,0.012665024060889391,,-38,0.01599351654030199,0.019835249209823776,0.018308337532667952,0.012186346241081222,,0.01599351654030199,0.01707102613004683
,7.0,Reason 1 -check order status tracking,-128,-0.009129720272880504,0.003702194502920867,-0.0001471258286004449,0.0057631837920505795,0.0022062099693678627,-0.0011167839228384043,,-44,-0.002204283050704461,0.0021680652472334267,0.003480435778092237,0.0011534916810833915,,-23,0.0015195662778736234,0.003844209672977262,0.002963283099554114,0.0021002589935037487,,0.0015195662778736234,0.002764667721298998
,8.0,Reason 2 -invalid scan   delivery attempted  customer reject,0,0.004319698039291855,0.0043421578445275374,0.00039228014008246045,0.00596348474494284,0.013369533834586465,0.0033277053090614104,,-14,0.00327314582806041,0.004703429325399268,0.004593325215987316,0.0012352149700397851,,12,0.0038814800823019826,0.002723199193883883,0.003655060566564686,0.001425457338955625,,0.0038814800823019826,0.0010524232901075186
,9.0,Reason 3 -request for early delivery,-,,0.00010333770480940767,5.381418376301881e-05,0.0015361610627471582,0.0015176830966304648,,,-15,-0.0007801119020501141,0.0007576747406929504,0.0003128781940059034,,,3,0.00011382155680097453,-0.00014293989768185606,-5.2992954875007294e-05,7.384906396644048e-05,,0.00011382155680097453,-0.000100394871057361
,10.0,Post-PDD CPU,-1566,0.15794433092911872,0.3145822366530736,0.16347855821866772,0.10808977323305537,0.011276791255917532,0.02492979913366425,,1617,0.21416178993461582,0.05244613975563103,0.013706363800150778,0.024065244229220517,,-95,0.05642678268251217,0.06590212748182164,0.0167402073704825,0.020210042623318103,,0.05642678268251217,0.01765000051583733
,11.0,Reason 1 -check order status tracking,-233,0.021203675561828672,0.044537196843719803,0.019171646686426128,0.009472810427511327,0.0015723522556390975,-0.0005968222841149194,,237,0.02870640096220366,0.004961472055331756,-0.0005633669450197543,0.00024662773134420234,,-23,0.005779576445529139,0.008099641725653046,0.0033808828053096766,0.002108468439493776,,0.005779576445529139,0.0015996850884044088
,12.0,Reason 2 -check refund status,-45,0.026367180522409477,0.030831494453784802,0.012116470565021333,0.011441012311882536,0.006000616722361458,0.010058730414620094,,91,0.024037773823082767,0.014927486698778605,0.008561387626813487,0.0073956380006033155,,-1,0.012533116552595333,0.012638703228762644,0.0038172956207119897,0.008039883072313462,,0.012533116552595333,0.006412714488923395
,13.0,Reason 3 -late shipment,-47,-0.00539809756319696,-0.0006967629677433205,-0.006198612016293279,0.0036008508239502475,0.0014271791005291004,-0.002804422317043054,,-34,-0.003890335105036698,-0.0004933072773107483,-0.0005346626524802157,-0.0008482551025137719,,-16,-0.001540338743666388,3.841134427918537e-05,0.0011680860375025146,0.0008159173076782819,,-0.001540338743666388,-0.00017727546522065688
